seed,weather,scrap_count,total_scrap_value,goldbar_only,item_1001_count,item_1002_count,item_152767_count
769,Rainy,16,680,0,1,15,0
770,None,21,1074,0,7,13,1
771,Rainy,17,756,0,5,11,1
772,None,21,1165,0,3,13,5
773,Rainy,17,822,0,4,13,0
774,None,22,1088,0,4,17,1
775,Rainy,17,772,0,2,14,1
776,None,22,965,0,5,17,0
777,Stormy,18,858,0,5,13,0
778,Foggy,23,1326,0,6,14,3
779,Stormy,18,875,0,3,15,0
780,Foggy,23,990,0,6,17,0
781,None,19,895,0,9,10,0
782,Foggy,23,1140,0,3,20,0
783,None,19,747,0,0,19,0
784,Foggy,24,1521,0,6,15,3
785,None,19,847,0,4,15,0
786,Foggy,24,1226,0,4,17,3
787,None,20,987,0,5,14,1
788,Foggy,16,869,0,8,6,2
789,None,20,921,0,4,15,1
790,Rainy,16,813,0,5,10,1
791,None,21,985,0,4,16,1
792,Rainy,16,758,0,2,12,2
793,None,21,1180,0,7,11,3
794,Rainy,17,849,0,5,10,2
795,None,21,858,0,4,17,0
796,Rainy,17,758,0,4,13,0
797,None,22,1057,0,8,14,0
798,Stormy,18,1003,0,2,13,3
799,None,22,1094,0,4,15,3
800,Stormy,18,873,0,2,12,4
801,Foggy,23,1272,0,9,13,1
802,Stormy,18,852,0,2,15,1
803,Foggy,23,999,0,4,18,1
804,None,19,973,0,7,11,1
805,Foggy,24,1400,0,5,16,3
806,None,19,849,0,6,12,1
807,Foggy,24,1185,0,5,18,1
808,None,20,919,0,5,13,2
809,Foggy,24,1129,0,4,19,1
810,None,20,1016,0,7,12,1
811,Foggy,16,684,0,3,13,0
812,None,20,981,0,7,12,1
813,Rainy,16,775,0,5,11,0
814,None,21,932,0,6,15,0
815,Rainy,17,842,0,1,14,2
816,None,21,958,0,4,16,1
817,Rainy,17,1907,1,0,0,17
818,None,22,1187,0,4,14,4
819,Rainy,17,846,0,7,10,0
820,None,22,1219,0,3,16,3
821,Stormy,18,1034,0,9,7,2
822,None,22,971,0,5,17,0
823,Stormy,18,913,0,4,13,1
824,Foggy,23,1210,0,7,15,1
825,None,19,1040,0,4,13,2
826,Foggy,23,1159,0,6,15,2
827,None,19,878,0,6,13,0
828,Foggy,24,1429,0,7,12,5
829,None,19,891,0,4,15,0
830,Foggy,24,1216,0,8,15,1
831,None,20,929,0,7,13,0
832,Foggy,24,1396,0,5,16,3
833,None,20,1090,0,5,14,1
834,Rainy,16,790,0,5,10,1
835,None,21,1098,0,7,13,1
836,Rainy,16,692,0,2,13,1
837,None,21,887,0,5,15,1
838,Rainy,17,893,0,4,10,3
839,None,21,1002,0,4,16,1
840,Rainy,17,659,0,4,13,0
841,None,22,1161,0,9,12,1
842,Rainy,17,741,0,3,14,0
843,None,22,1198,0,5,14,3
844,Stormy,18,954,0,6,10,2
845,Foggy,23,1301,0,4,16,3
846,Stormy,18,807,0,4,14,0
847,Foggy,23,1189,0,6,15,2
848,None,19,1033,0,7,9,3
849,Foggy,23,1174,0,4,19,0
850,None,19,958,0,6,12,1
851,Foggy,24,1198,0,6,18,0
852,None,20,881,0,4,15,1
853,Foggy,24,1163,0,6,17,1
854,None,20,1001,0,7,12,1
855,Foggy,16,767,0,4,12,0
856,None,20,936,0,5,14,1
857,Rainy,16,909,0,5,9,2
858,None,21,857,0,0,21,0
859,Rainy,16,1096,0,4,9,3
860,None,21,866,0,4,16,1
861,Rainy,17,882,0,6,10,1
862,None,22,1228,0,6,12,4
863,Rainy,17,698,0,5,12,0
864,None,22,1210,0,10,10,2
865,Stormy,18,883,0,3,14,1
866,None,22,1126,0,7,15,0
867,Stormy,18,919,0,6,12,0
868,Foggy,23,963,0,4,17,2
869,Stormy,18,872,0,3,14,1
870,Foggy,23,1316,0,12,10,1
871,None,19,847,0,5,13,1
872,Foggy,24,1024,0,3,21,0
873,None,19,919,0,4,14,1
874,Foggy,24,1379,0,4,17,3
875,None,20,880,0,0,20,0
876,Foggy,24,1167,0,7,16,1
877,None,20,1083,0,7,11,2
878,Rainy,16,858,0,6,8,2
879,None,20,787,0,3,17,0
880,Rainy,16,842,0,2,13,1
881,None,21,1135,0,7,11,3
882,Rainy,17,724,0,0,17,0
883,None,21,1012,0,6,14,1
884,Rainy,17,809,0,7,9,1
885,None,22,1172,0,6,15,1
886,Rainy,17,792,0,5,11,1
887,None,22,948,0,6,16,0
888,Stormy,18,1040,0,4,12,2
889,None,22,944,0,4,18,0
890,Stormy,18,837,0,5,13,0
891,Foggy,23,1307,0,5,16,2
892,None,19,736,0,0,19,0
893,Foggy,23,1081,0,5,17,1
894,None,19,876,0,7,11,1
895,Foggy,24,1267,0,6,16,2
896,None,19,1035,0,4,13,2
897,Foggy,24,1285,0,8,13,3
898,None,20,1092,0,3,15,2
899,Foggy,24,1251,0,8,16,0
900,None,20,1048,0,6,12,2
901,Rainy,16,867,0,6,9,1
902,None,21,1273,0,7,11,3
903,Rainy,16,709,0,4,12,0
904,None,21,1011,0,5,14,2
905,Rainy,17,965,0,4,12,1
906,None,21,857,0,3,18,0
907,Rainy,17,1024,0,6,9,2
908,None,22,1138,0,6,15,1
909,Rainy,18,888,0,5,11,2
910,None,22,1139,0,4,17,1
911,Stormy,18,796,0,3,14,1
912,Foggy,23,1180,0,1,20,2
913,Stormy,18,848,0,6,12,0
914,Foggy,23,1192,0,6,14,3
915,None,19,929,0,5,13,1
916,Foggy,23,1163,0,5,16,2
917,None,19,1059,0,3,12,4
918,Foggy,24,1076,0,6,17,1
919,None,20,1079,0,6,13,1
920,Foggy,24,1230,0,3,19,2
921,None,20,984,0,6,12,2
922,Foggy,16,691,0,3,13,0
923,None,20,914,0,3,17,0
924,Rainy,16,767,0,7,9,0
925,None,21,843,0,4,16,1
926,Rainy,16,740,0,3,12,1
927,None,21,1100,0,6,13,2
928,Rainy,17,1074,0,3,11,3
929,None,22,903,0,2,20,0
930,Rainy,17,849,0,3,12,2
931,None,22,1066,0,7,13,2
932,Stormy,18,874,0,4,13,1
933,None,22,1134,0,4,16,2
934,Stormy,18,897,0,8,10,0
935,Foggy,23,989,0,9,14,0
936,None,18,1002,0,2,14,2
937,Foggy,23,1118,0,7,15,1
938,None,19,1105,0,5,11,3
939,Foggy,24,1225,0,7,16,1
940,None,19,865,0,6,12,1
941,Foggy,24,1199,0,6,16,2
942,None,20,1087,0,5,14,1
943,Foggy,24,985,0,6,18,0
944,None,20,1107,0,4,13,3
945,Rainy,16,830,0,3,12,1
946,None,20,1121,0,4,15,1
947,Rainy,16,998,0,4,9,3
948,None,21,1118,0,3,15,3
949,Rainy,17,822,0,4,11,2
950,None,21,889,0,7,13,1
951,Rainy,17,748,0,4,12,1
952,None,22,1042,0,5,17,0
953,Rainy,17,800,0,6,11,0
954,None,22,942,0,6,16,0
955,Stormy,18,769,0,3,14,1
956,None,22,962,0,7,15,0
957,Stormy,18,1008,0,4,12,2
958,Foggy,23,978,0,4,18,1
959,None,19,864,0,5,14,0
960,Foggy,23,1223,0,7,14,2
961,None,19,855,0,4,15,0
962,Foggy,24,1142,0,5,18,1
963,None,19,689,0,4,15,0
964,Foggy,24,1262,0,7,15,2
965,None,20,916,0,3,17,0
966,Foggy,16,607,0,3,12,1
967,None,20,2214,1,0,0,20
968,Rainy,16,865,0,3,10,3
969,None,21,1053,0,6,14,1
970,Rainy,16,815,0,5,11,0
971,None,21,853,0,6,15,0
972,Rainy,17,785,0,6,11,0
973,None,21,924,0,7,14,0
974,Rainy,17,703,0,5,12,0
975,None,22,1099,0,5,15,2
976,Rainy,18,996,0,5,11,2
977,None,22,906,0,5,17,0
978,Stormy,18,1220,0,7,8,3
979,Foggy,23,1086,0,8,15,0
980,Stormy,18,779,0,3,15,0
981,Foggy,23,989,0,4,19,0
982,None,19,899,0,6,13,0
983,Foggy,23,1124,0,5,18,0
984,None,19,714,0,0,19,0
985,Foggy,24,1162,0,6,17,1
986,None,20,981,0,2,16,2
987,Foggy,24,1257,0,5,16,3
988,None,20,964,0,2,16,2
989,Foggy,16,839,0,4,11,1
990,None,20,1096,0,7,12,1
991,Rainy,16,743,0,6,10,0
992,None,21,979,0,5,15,1
993,Rainy,16,672,0,2,14,0
994,None,21,961,0,3,16,2
995,Rainy,17,704,0,2,14,1
996,None,22,968,0,4,17,1
997,Rainy,17,743,0,4,12,1
998,None,22,1108,0,7,13,2
999,Stormy,18,845,0,5,12,1
1000,None,22,1036,0,6,15,1
1001,Stormy,18,847,0,3,14,1
1002,Foggy,23,1088,0,8,15,0
1003,None,18,840,0,1,16,1
1004,Foggy,23,1169,0,5,15,3
1005,None,19,1026,0,3,13,3
1006,Foggy,24,1140,0,4,18,2
1007,None,19,1080,0,8,8,3
1008,Foggy,24,1271,0,7,15,2
1009,None,20,1063,0,4,14,2
1010,Foggy,24,1258,0,6,16,2
1011,None,20,923,0,7,13,0
1012,Rainy,16,622,0,2,14,0
1013,None,20,1200,0,6,10,4
1014,Rainy,16,1057,0,7,3,6
1015,None,21,861,0,3,17,1
1016,Rainy,17,777,0,4,12,1
1017,None,21,910,0,5,16,0
1018,Rainy,17,916,0,3,13,1
1019,None,22,1039,0,5,15,2
1020,Rainy,17,832,0,6,10,1
1021,None,22,1125,0,7,13,2
1022,Stormy,18,1025,0,4,12,2
1023,Foggy,23,943,0,3,20,0
1024,Stormy,18,1030,0,4,12,2
1025,Foggy,23,871,0,0,23,0
1026,None,19,815,0,2,16,1
1027,Foggy,23,1148,0,8,14,1
1028,None,19,890,0,4,14,1
1029,Foggy,24,1293,0,9,13,2
1030,None,19,1075,0,4,13,2
1031,Foggy,24,1053,0,7,17,0
1032,None,20,1079,0,4,14,2
1033,Foggy,16,727,0,3,12,1
1034,None,20,975,0,6,13,1
1035,Rainy,16,837,0,2,12,2
1036,None,21,872,0,6,15,0
1037,Rainy,16,707,0,4,12,0
1038,None,21,1043,0,6,13,2
1039,Rainy,17,711,0,3,13,1
1040,None,21,1196,0,8,10,3
1041,Rainy,17,730,0,3,14,0
1042,None,22,1256,0,6,14,2
1043,Stormy,18,863,0,6,10,2
1044,None,22,1048,0,8,13,1
1045,Stormy,18,839,0,4,14,0
1046,Foggy,23,1154,0,3,18,2
1047,Stormy,18,800,0,7,11,0
1048,Foggy,23,1136,0,6,16,1
1049,None,19,938,0,9,10,0
1050,Foggy,23,1300,0,6,15,2
1051,None,19,1137,0,7,10,2
1052,Foggy,24,1103,0,6,17,1
1053,None,20,827,0,2,18,0
1054,Foggy,24,1260,0,5,16,3
1055,None,20,920,0,6,14,0
1056,Foggy,16,849,0,5,10,1
1057,None,20,981,0,4,15,1
1058,Rainy,16,863,0,3,11,2
1059,None,21,1017,0,6,15,0
1060,Rainy,16,815,0,3,12,1
1061,None,21,1073,0,3,16,2
1062,Rainy,17,820,0,6,11,0
1063,None,22,866,0,6,16,0
1064,Rainy,17,732,0,4,12,1
1065,None,22,1052,0,5,16,1
1066,Stormy,18,716,0,3,15,0
1067,None,22,1166,0,7,14,1
1068,Stormy,18,795,0,2,15,1
1069,Foggy,23,1010,0,6,16,1
1070,None,19,1177,0,3,13,3
1071,Foggy,23,1289,0,5,14,4
1072,None,19,984,0,3,13,3
1073,Foggy,24,1156,0,7,14,3
1074,None,19,927,0,5,14,0
1075,Foggy,24,1083,0,2,21,1
1076,None,20,900,0,5,15,0
1077,Foggy,24,959,0,5,19,0
1078,None,20,1328,0,6,10,4
1079,Rainy,16,752,0,3,12,1
1080,None,21,1126,0,5,13,3
1081,Rainy,16,750,0,6,9,1
1082,None,21,1008,0,5,15,1
1083,Rainy,17,763,0,4,13,0
1084,None,21,1030,0,8,12,1
1085,Rainy,17,803,0,5,11,1
1086,None,22,1135,0,4,16,2
1087,Rainy,17,748,0,6,11,0
1088,None,22,1114,0,4,15,3
1089,Stormy,18,840,0,8,10,0
1090,Foggy,23,1394,0,6,13,4
1091,Stormy,18,983,0,6,10,2
1092,Foggy,23,1031,0,5,18,0
1093,None,19,894,0,3,15,1
1094,Foggy,23,1065,0,6,17,0
1095,None,19,810,0,4,15,0
1096,Foggy,24,1448,0,6,15,3
1097,None,19,1035,0,6,11,2
1098,Foggy,24,1145,0,7,16,1
1099,None,20,964,0,3,16,1
1100,Foggy,16,719,0,4,11,1
1101,None,20,1177,0,4,14,2
1102,Rainy,16,875,0,3,12,1
1103,None,21,1210,0,6,12,3
1104,Rainy,16,925,0,4,10,2
1105,None,21,968,0,8,13,0
1106,Rainy,17,846,0,1,15,1
1107,None,21,1127,0,6,14,1
1108,Rainy,17,823,0,4,12,1
1109,None,22,1035,0,7,13,2
1110,Stormy,18,748,0,2,16,0
1111,None,22,1279,0,8,13,1
1112,Stormy,18,996,0,7,11,0
1113,Foggy,23,990,0,6,16,1
1114,Stormy,18,884,0,6,11,1
1115,Foggy,23,921,0,2,21,0
1116,None,19,1047,0,7,10,2
1117,Foggy,23,975,0,2,20,1
1118,None,19,939,0,4,13,2
1119,Foggy,24,1281,0,8,14,2
1120,None,20,1198,0,10,8,2
1121,Foggy,24,1147,0,8,14,2
1122,None,20,1034,0,4,15,1
1123,Foggy,16,661,0,5,10,1
1124,None,20,1032,0,5,14,1
1125,Rainy,16,683,0,2,14,0
1126,None,21,1021,0,7,13,1
1127,Rainy,17,1008,0,8,7,2
1128,None,21,1140,0,4,14,3
1129,Rainy,17,762,0,4,12,1
1130,None,22,1098,0,3,18,1
1131,Rainy,17,806,0,5,11,1
1132,None,22,1037,0,3,18,1
1133,Stormy,18,890,0,4,12,2
1134,None,22,864,0,0,22,0
1135,Stormy,18,999,0,4,12,2
1136,Foggy,23,1081,0,4,17,2
1137,None,19,823,0,1,16,2
1138,Foggy,23,1330,0,7,14,2
1139,None,19,807,0,4,15,0
1140,Foggy,24,1110,0,4,19,1
1141,None,19,884,0,6,12,1
1142,Foggy,24,1265,0,7,14,3
1143,None,20,1322,0,3,13,4
1144,Foggy,24,1116,0,6,18,0
1145,None,20,938,0,7,13,0
1146,Rainy,16,744,0,4,12,0
1147,None,21,1101,0,4,15,2
1148,Rainy,16,888,0,2,11,3
1149,None,21,1053,0,5,15,1
1150,Rainy,17,711,0,4,13,0
1151,None,21,975,0,0,21,0
1152,Rainy,17,951,0,5,11,1
1153,None,22,1149,0,4,16,2
1154,Rainy,17,993,0,5,10,2
1155,None,22,1010,0,3,17,2
1156,Stormy,18,858,0,8,9,1
1157,Foggy,23,1009,0,3,20,0
1158,Stormy,18,862,0,4,13,1
1159,Foggy,23,1082,0,6,16,1
1160,None,19,913,0,5,13,1
1161,Foggy,23,1228,0,6,13,4
1162,None,19,1113,0,7,10,2
1163,Foggy,24,1121,0,8,15,1
1164,None,19,800,0,5,14,0
1165,Foggy,24,1115,0,6,18,0
1166,None,20,966,0,3,15,2
1167,Foggy,16,764,0,2,13,1
1168,None,20,1294,0,5,12,3
1169,Rainy,16,654,0,4,12,0
1170,None,21,886,0,3,18,0
1171,Rainy,16,784,0,6,9,1
1172,None,21,1020,0,3,17,1
1173,Rainy,17,901,0,5,10,2
1174,None,21,1081,0,7,14,0
1175,Rainy,17,698,0,0,17,0
1176,None,22,1326,0,7,13,2
1177,Stormy,18,902,0,5,12,1
1178,None,22,1184,0,2,16,4
1179,Stormy,18,736,0,4,14,0
1180,Foggy,23,1097,0,8,15,0
1181,Stormy,18,958,0,4,12,2
1182,Foggy,23,1125,0,5,17,1
1183,None,19,938,0,5,13,1
1184,Foggy,24,1222,0,8,14,2
1185,None,19,1016,0,7,10,2
1186,Foggy,24,965,0,5,19,0
1187,None,20,854,0,3,17,0
1188,Foggy,24,1206,0,5,17,2
1189,None,20,932,0,3,17,0
1190,Foggy,16,779,0,2,12,2
1191,None,20,1098,0,7,12,1
1192,Rainy,16,938,0,16,0,0
1193,None,21,977,0,7,13,1
1194,Rainy,17,824,0,6,11,0
1195,None,21,1020,0,5,14,2
1196,Rainy,17,987,0,6,9,2
1197,None,22,1020,0,5,17,0
1198,Rainy,17,868,0,4,11,2
1199,None,22,1118,0,3,18,1
1200,Stormy,18,1234,0,3,10,5
1201,None,22,1135,0,5,15,2
1202,Stormy,18,843,0,5,13,0
1203,Foggy,23,1162,0,11,12,0
1204,None,19,798,0,3,15,1
1205,Foggy,23,1185,0,3,18,2
1206,None,19,927,0,6,12,1
1207,Foggy,24,884,0,1,23,0
1208,None,19,1028,0,3,14,2
1209,Foggy,24,912,0,0,24,0
1210,None,20,1072,0,5,14,1
1211,Foggy,24,1421,0,7,13,4
1212,None,20,869,0,4,16,0
1213,Rainy,16,756,0,5,11,0
1214,None,21,1191,0,8,12,1
1215,Rainy,16,814,0,3,12,1
1216,None,21,1097,0,3,15,3
1217,Rainy,17,770,0,3,14,0
1218,None,21,997,0,3,17,1
1219,Rainy,17,950,0,2,12,3
1220,None,22,1078,0,3,17,2
1221,Rainy,17,816,0,6,10,1
1222,None,22,1089,0,6,16,0
1223,Stormy,18,866,0,5,12,1
1224,Foggy,23,1302,0,6,14,3
1225,Stormy,18,969,0,7,10,1
1226,Foggy,23,1258,0,6,15,2
1227,None,19,955,0,2,15,2
1228,Foggy,23,1225,0,6,14,3
1229,None,19,797,0,2,17,0
1230,Foggy,24,1314,0,4,16,4
1231,None,19,1005,0,4,13,2
1232,Foggy,24,1087,0,8,13,3
1233,None,20,1120,0,9,10,1
1234,Foggy,16,732,0,6,9,1
1235,None,20,926,0,5,12,3
1236,Rainy,16,617,0,2,14,0
1237,None,21,902,0,2,18,1
1238,Rainy,16,867,0,4,10,2
1239,None,21,974,0,5,15,1
1240,Rainy,17,814,0,3,12,2
1241,None,22,1223,0,8,12,2
1242,Rainy,17,780,0,3,12,2
1243,None,22,847,0,0,22,0
1244,Stormy,18,804,0,6,12,0
1245,None,22,1145,0,7,15,0
1246,Stormy,18,1130,0,4,11,3
1247,Foggy,23,1058,0,4,18,1
1248,Stormy,18,821,0,4,12,2
1249,Foggy,23,1043,0,7,15,1
1250,None,19,768,0,5,14,0
1251,Foggy,24,1086,0,6,18,0
1252,None,19,708,0,4,15,0
1253,Foggy,24,1225,0,7,15,2
1254,None,20,1010,0,7,11,2
1255,Foggy,24,1313,0,7,15,2
1256,None,20,950,0,6,14,0
1257,Foggy,16,879,0,5,10,1
1258,None,20,846,0,4,15,1
1259,Rainy,16,690,0,3,13,0
1260,None,21,816,0,3,18,0
1261,Rainy,17,979,0,3,12,2
1262,None,21,1209,0,5,14,2
1263,Rainy,17,897,0,6,9,2
1264,None,22,1227,0,7,12,3
1265,Rainy,17,931,0,3,12,2
1266,None,22,1159,0,6,13,3
1267,Stormy,18,787,0,2,16,0
1268,None,22,1086,0,9,12,1
1269,Stormy,18,794,0,5,13,0
1270,Foggy,23,1229,0,8,14,1
1271,None,19,1057,0,6,12,1
1272,Foggy,23,1012,0,5,17,1
1273,None,19,777,0,8,11,0
1274,Foggy,24,1012,0,7,16,1
1275,None,19,949,0,4,14,1
1276,Foggy,24,1285,0,9,12,3
1277,None,20,907,0,3,16,1
1278,Foggy,24,1190,0,4,17,3
1279,None,20,932,0,7,13,0
1280,Rainy,16,970,0,1,12,3
1281,None,21,880,0,4,17,0
1282,Rainy,16,724,0,2,13,1
1283,None,21,1063,0,8,11,2
1284,Rainy,17,630,0,0,17,0
1285,None,21,1291,0,6,12,3
1286,Rainy,17,739,0,6,11,0
1287,None,22,1018,0,4,18,0
1288,Rainy,17,785,0,3,13,1
1289,None,22,924,0,4,18,0
1290,Stormy,18,912,0,5,12,1
1291,Foggy,23,1301,0,7,14,2
1292,Stormy,18,774,0,4,11,3
1293,Foggy,23,1258,0,6,16,1
1294,None,19,879,0,3,14,2
1295,Foggy,23,1163,0,3,18,2
1296,None,19,754,0,3,15,1
1297,Foggy,24,1474,0,6,13,5
1298,None,20,1045,0,6,13,1
1299,Foggy,24,1228,0,8,15,1
1300,None,20,981,0,2,15,3
1301,Foggy,16,600,0,0,16,0
1302,None,20,997,0,5,13,2
1303,Rainy,16,1075,0,3,11,2
1304,None,21,1014,0,6,14,1
1305,Rainy,16,678,0,5,10,1
1306,None,21,1270,0,10,10,1
1307,Rainy,17,720,0,4,13,0
1308,None,22,1204,0,9,11,2
1309,Rainy,17,762,0,5,12,0
1310,None,22,997,0,7,14,1
1311,Stormy,18,1167,0,4,11,3
1312,None,22,1064,0,2,19,1
1313,Stormy,18,882,0,4,12,2
1314,Foggy,23,1140,0,8,14,1
1315,None,18,751,0,8,10,0
1316,Foggy,23,952,0,5,18,0
1317,None,19,952,0,7,12,0
1318,Foggy,24,929,0,0,24,0
1319,None,19,821,0,5,14,0
1320,Foggy,24,1067,0,6,18,0
1321,None,20,980,0,5,12,3
1322,Foggy,24,1186,0,7,16,1
1323,None,20,1001,0,4,14,2
1324,Rainy,16,686,0,3,13,0
1325,None,20,1084,0,4,14,2
1326,Rainy,16,674,0,6,10,0
1327,None,21,886,0,5,16,0
1328,Rainy,17,1141,0,5,8,4
1329,None,21,1003,0,3,15,3
1330,Rainy,17,865,0,4,10,3
1331,None,22,1080,0,7,15,0
1332,Rainy,17,671,0,1,16,0
1333,None,22,1095,0,6,14,2
1334,Stormy,18,828,0,6,12,0
1335,None,22,1360,0,5,14,3
1336,Stormy,18,785,0,4,14,0
1337,Foggy,23,1312,0,8,13,2
1338,None,19,938,0,2,15,2
1339,Foggy,23,1137,0,6,15,2
1340,None,19,988,0,8,10,1
1341,Foggy,24,1092,0,6,18,0
1342,None,19,933,0,3,14,2
1343,Foggy,24,1123,0,2,21,1
1344,None,20,1128,0,7,11,2
1345,Foggy,16,771,0,4,11,1
1346,None,20,863,0,7,13,0
1347,Rainy,16,781,0,5,11,0
1348,None,21,1126,0,10,9,2
1349,Rainy,16,870,0,1,12,3
1350,None,21,906,0,2,18,1
1351,Rainy,17,869,0,5,12,0
1352,None,21,1076,0,6,14,1
1353,Rainy,17,677,0,2,15,0
1354,None,22,968,0,5,17,0
1355,Rainy,18,801,0,8,10,0
1356,None,22,1048,0,4,17,1
1357,Stormy,18,979,0,6,11,1
1358,Foggy,23,1119,0,2,18,3
1359,Stormy,18,655,0,0,18,0
1360,Foggy,23,1161,0,6,16,1
1361,None,19,777,0,3,16,0
1362,Foggy,23,1147,0,5,16,2
1363,None,19,881,0,7,12,0
1364,Foggy,24,1060,0,4,19,1
1365,None,20,887,0,2,17,1
1366,Foggy,24,1141,0,9,14,1
1367,None,20,1008,0,4,15,1
1368,Foggy,16,955,0,5,8,3
1369,None,20,870,0,6,14,0
1370,Rainy,16,734,0,4,12,0
1371,None,21,957,0,5,15,1
1372,Rainy,16,750,0,2,13,1
1373,None,21,935,0,2,19,0
1374,Rainy,17,961,0,4,10,3
1375,None,22,1086,0,6,15,1
1376,Rainy,17,967,0,2,11,4
1377,None,22,1259,0,7,13,2
1378,Stormy,18,914,0,5,12,1
1379,None,22,1127,0,5,15,2
1380,Stormy,18,1008,0,6,11,1
1381,Foggy,23,1112,0,5,18,0
1382,None,18,905,0,6,11,1
1383,Foggy,23,1080,0,6,16,1
1384,None,19,876,0,6,13,0
1385,Foggy,24,1299,0,5,17,2
1386,None,19,951,0,6,11,2
1387,Foggy,24,1147,0,7,14,3
1388,None,20,1208,0,4,13,3
1389,Foggy,24,1050,0,3,20,1
1390,None,20,1018,0,6,12,2
1391,Rainy,16,760,0,4,12,0
1392,None,20,837,0,5,13,2
1393,Rainy,16,701,0,0,16,0
1394,None,21,857,0,2,18,1
1395,Rainy,17,809,0,6,10,1
1396,None,21,1209,0,2,16,3
1397,Rainy,17,829,0,8,9,0
1398,None,22,1000,0,8,13,1
1399,Rainy,17,934,0,4,11,2
1400,None,22,851,0,3,19,0
1401,Stormy,18,865,0,4,14,0
1402,Foggy,23,1107,0,6,15,2
1403,Stormy,18,752,0,2,16,0
1404,Foggy,23,1297,0,9,13,1
1405,None,19,985,0,5,12,2
1406,Foggy,23,1222,0,5,16,2
1407,None,19,870,0,3,16,0
1408,Foggy,24,1307,0,6,14,4
1409,None,19,965,0,5,13,1
1410,Foggy,24,927,0,0,24,0
1411,None,20,1003,0,6,13,1
1412,Foggy,16,960,0,7,8,1
1413,None,20,893,0,7,13,0
1414,Rainy,16,802,0,3,12,1
1415,None,21,867,0,3,18,0
1416,Rainy,16,883,0,4,10,2
1417,None,21,1064,0,8,12,1
1418,Rainy,17,828,0,2,12,3
1419,None,21,1048,0,7,13,1
1420,Rainy,17,979,0,9,8,0
1421,None,22,1198,0,6,14,2
1422,Rainy,18,967,0,6,11,1
1423,None,22,1005,0,3,19,0
1424,Stormy,18,923,0,4,13,1
1425,Foggy,23,1007,0,4,19,0
1426,Stormy,18,1091,0,3,13,2
1427,Foggy,23,1267,0,8,13,2
1428,None,19,1357,0,7,8,4
1429,Foggy,23,1052,0,3,20,0
1430,None,19,934,0,4,15,0
1431,Foggy,24,1163,0,5,18,1
1432,None,20,780,0,2,18,0
1433,Foggy,24,1008,0,6,17,1
1434,None,20,1195,0,5,11,4
1435,Foggy,16,876,0,7,9,0
1436,None,20,819,0,5,14,1
1437,Rainy,16,902,0,2,11,3
1438,None,21,886,0,3,17,1
1439,Rainy,16,855,0,6,9,1
1440,None,21,902,0,4,17,0
1441,Rainy,17,773,0,2,13,2
1442,None,22,1018,0,7,13,2
1443,Rainy,17,957,0,4,12,1
1444,None,22,1002,0,6,16,0
1445,Stormy,18,988,0,2,14,2
1446,None,22,1098,0,6,15,1
1447,Stormy,18,904,0,3,13,2
1448,Foggy,23,1192,0,4,17,2
1449,None,18,1070,0,5,10,3
1450,Foggy,23,1094,0,6,16,1
1451,None,19,1041,0,19,0,0
1452,Foggy,24,1349,0,8,13,3
1453,None,19,981,0,3,15,1
1454,Foggy,24,1120,0,7,17,0
1455,None,20,837,0,6,14,0
1456,Foggy,24,1224,0,5,16,3
1457,None,20,949,0,7,13,0
1458,Rainy,16,870,0,6,9,1
1459,None,21,1012,0,6,12,3
1460,Rainy,16,828,0,4,11,1
1461,None,21,938,0,3,18,0
1462,Rainy,17,839,0,6,11,0
1463,None,21,1156,0,4,14,3
1464,Rainy,17,856,0,4,11,2
1465,None,22,968,0,6,15,1
1466,Rainy,17,947,0,4,12,1
1467,None,22,993,0,3,19,0
1468,Stormy,18,693,0,0,18,0
1469,Foggy,23,1441,0,6,14,3
1470,Stormy,18,822,0,4,14,0
1471,Foggy,23,1249,0,8,14,1
1472,None,19,922,0,4,14,1
1473,Foggy,23,970,0,7,16,0
1474,None,19,892,0,5,13,1
1475,Foggy,24,1228,0,4,18,2
1476,None,19,867,0,3,16,0
1477,Foggy,24,1405,0,9,14,1
1478,None,20,794,0,4,14,2
1479,Foggy,16,743,0,3,11,2
1480,None,20,857,0,6,14,0
1481,Rainy,16,723,0,6,10,0
1482,None,21,969,0,7,14,0
1483,Rainy,16,849,0,2,13,1
1484,None,21,1103,0,5,13,3
1485,Rainy,17,726,0,0,17,0
1486,None,21,986,0,4,16,1
1487,Rainy,17,891,0,4,10,3
1488,None,22,1199,0,5,14,3
1489,Stormy,18,910,0,5,12,1
1490,None,22,902,0,8,14,0
1491,Stormy,18,1255,0,5,10,3
1492,Foggy,23,1215,0,9,12,2
1493,Stormy,18,845,0,5,13,0
1494,Foggy,23,1191,0,6,15,2
1495,None,19,888,0,4,15,0
1496,Foggy,23,1192,0,5,17,1
1497,None,19,909,0,6,13,0
1498,Foggy,24,1351,0,1,17,6
1499,None,20,1337,0,6,11,3
1500,Foggy,24,1104,0,10,14,0
1501,None,20,881,0,6,14,0
1502,Foggy,16,788,0,3,12,1
1503,None,20,1003,0,7,12,1
1504,Rainy,16,924,0,4,9,3
1505,None,21,853,0,3,17,1
1506,Rainy,16,930,0,0,13,3
1507,None,21,1187,0,6,13,2
1508,Rainy,17,832,0,2,14,1
1509,None,22,1160,0,9,12,1
1510,Rainy,17,914,0,4,11,2
